nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000126773.13	NA	brown
ENSG00000126814.7	NA	brown
ENSG00000126821.8	NA	brown
ENSG00000126858.19	NA	brown
ENSG00000127314.18	NA	brown
ENSG00000127334.11	NA	brown
ENSG00000127337.7	NA	brown
ENSG00000127554.13	NA	brown
ENSG00000127838.15	NA	brown
ENSG00000127947.16	NA	brown
ENSG00000127955.17	NA	brown
ENSG00000127989.14	NA	brown
ENSG00000127995.17	NA	brown
ENSG00000128050.9	NA	brown
ENSG00000128059.8	NA	brown
ENSG00000128513.16	NA	brown
ENSG00000128573.28	NA	brown
ENSG00000128585.18	NA	brown
ENSG00000128590.5	NA	brown
ENSG00000128607.14	NA	brown
ENSG00000128609.16	NA	brown
ENSG00000128694.12	NA	brown
ENSG00000128708.13	NA	brown
ENSG00000128791.12	NA	brown
ENSG00000128915.12	NA	brown
ENSG00000128923.11	NA	brown
ENSG00000128989.11	NA	brown
ENSG00000129128.13	NA	brown
ENSG00000129245.13	NA	brown
ENSG00000129292.21	NA	brown
ENSG00000129315.12	NA	brown
ENSG00000129317.15	NA	brown
ENSG00000129480.14	NA	brown
ENSG00000129625.13	NA	brown
ENSG00000130150.12	NA	brown
ENSG00000130304.17	NA	brown
ENSG00000130307.12	NA	brown
ENSG00000130311.11	NA	brown
ENSG00000130529.16	NA	brown
ENSG00000130640.15	NA	brown
ENSG00000130653.16	NA	brown
ENSG00000130714.19	NA	brown
ENSG00000130725.8	NA	brown
ENSG00000130726.12	NA	brown
ENSG00000130741.11	NA	brown
ENSG00000130766.5	NA	brown
ENSG00000130935.10	NA	brown
ENSG00000130962.18	NA	brown
ENSG00000131023.13	NA	brown
ENSG00000131061.15	NA	brown
ENSG00000131067.17	NA	brown
ENSG00000131165.16	NA	brown
ENSG00000131171.13	NA	brown
ENSG00000131263.13	NA	brown
ENSG00000131375.10	NA	brown
ENSG00000131507.11	NA	brown
ENSG00000131791.8	NA	brown
ENSG00000131873.7	NA	brown
ENSG00000131931.8	NA	brown
ENSG00000131979.20	NA	brown
ENSG00000132153.15	NA	brown
ENSG00000132300.19	NA	brown
ENSG00000132313.15	NA	brown
ENSG00000132356.12	NA	brown
ENSG00000132376.20	NA	brown
ENSG00000132382.15	NA	brown
ENSG00000132388.13	NA	brown
ENSG00000132406.12	NA	brown
ENSG00000132436.13	NA	brown
ENSG00000132463.15	NA	brown
ENSG00000132471.12	NA	brown
ENSG00000132485.14	NA	brown
ENSG00000132612.16	NA	brown
ENSG00000132855.5	NA	brown
ENSG00000132912.13	NA	brown
ENSG00000132950.19	NA	brown
ENSG00000132953.18	NA	brown
ENSG00000132964.13	NA	brown
ENSG00000133103.17	NA	brown
ENSG00000133119.13	NA	brown
ENSG00000133135.14	NA	brown
ENSG00000133246.12	NA	brown
ENSG00000133247.14	NA	brown
ENSG00000133302.13	NA	brown
ENSG00000133393.13	NA	brown
ENSG00000133422.14	NA	brown
ENSG00000133619.18	NA	brown
ENSG00000133641.18	NA	brown
ENSG00000133678.14	NA	brown
ENSG00000133703.14	NA	brown
ENSG00000133739.16	NA	brown
ENSG00000133818.14	NA	brown
ENSG00000133872.14	NA	brown
ENSG00000133895.19	NA	brown
ENSG00000134001.15	NA	brown
ENSG00000134030.14	NA	brown
ENSG00000134049.6	NA	brown
ENSG00000134077.16	NA	brown
ENSG00000134108.14	NA	brown
ENSG00000134146.12	NA	brown
ENSG00000134152.11	NA	brown
ENSG00000134255.16	NA	brown
ENSG00000134265.13	NA	brown
ENSG00000134283.18	NA	brown
ENSG00000134294.14	NA	brown
ENSG00000134308.14	NA	brown
ENSG00000134318.16	NA	brown
ENSG00000134352.21	NA	brown
ENSG00000134371.14	NA	brown
ENSG00000134444.15	NA	brown
ENSG00000134452.20	NA	brown
ENSG00000134538.3	NA	brown
ENSG00000134590.14	NA	brown
ENSG00000134602.16	NA	brown
ENSG00000134686.21	NA	brown
ENSG00000134709.13	NA	brown
ENSG00000134717.18	NA	brown
ENSG00000134755.18	NA	brown
ENSG00000134758.14	NA	brown
ENSG00000134852.15	NA	brown
ENSG00000134897.14	NA	brown
ENSG00000134900.13	NA	brown
ENSG00000134970.14	NA	brown
ENSG00000134987.13	NA	brown
ENSG00000135002.12	NA	brown
ENSG00000135018.14	NA	brown
ENSG00000135045.7	NA	brown
ENSG00000135049.16	NA	brown
ENSG00000135070.15	NA	brown
ENSG00000135100.19	NA	brown
ENSG00000135249.8	NA	brown
ENSG00000135272.13	NA	brown
ENSG00000135316.20	NA	brown
ENSG00000135317.14	NA	brown
ENSG00000135378.4	NA	brown
ENSG00000135506.17	NA	brown
ENSG00000135535.17	NA	brown
ENSG00000135632.12	NA	brown
ENSG00000135637.14	NA	brown
ENSG00000135655.16	NA	brown
ENSG00000135679.27	NA	brown
ENSG00000135723.14	NA	brown
ENSG00000135766.9	NA	brown
ENSG00000135837.17	NA	brown
ENSG00000135870.12	NA	brown
ENSG00000135913.11	NA	brown
ENSG00000135932.12	NA	brown
ENSG00000135968.22	NA	brown
ENSG00000135974.10	NA	brown
ENSG00000136021.19	NA	brown
ENSG00000136045.12	NA	brown
ENSG00000136051.15	NA	brown
ENSG00000136052.10	NA	brown
ENSG00000136100.14	NA	brown
ENSG00000136111.14	NA	brown
ENSG00000136144.12	NA	brown
ENSG00000136156.15	NA	brown
ENSG00000136159.4	NA	brown
ENSG00000136160.17	NA	brown
ENSG00000136161.13	NA	brown
ENSG00000136279.21	NA	brown
ENSG00000136450.13	NA	brown
ENSG00000136527.19	NA	brown
ENSG00000136536.15	NA	brown
ENSG00000136560.14	NA	brown
ENSG00000136603.15	NA	brown
ENSG00000136699.20	NA	brown
ENSG00000136754.18	NA	brown
ENSG00000136783.10	NA	brown
ENSG00000136897.8	NA	brown
ENSG00000136925.15	NA	brown
ENSG00000136937.13	NA	brown
ENSG00000136986.10	NA	brown
ENSG00000137040.10	NA	brown
ENSG00000137055.15	NA	brown
ENSG00000137075.18	NA	brown
ENSG00000137100.16	NA	brown
ENSG00000137103.20	NA	brown
ENSG00000137204.15	NA	brown
ENSG00000137312.15	NA	brown
ENSG00000137364.5	NA	brown
ENSG00000137409.21	NA	brown
ENSG00000137414.7	NA	brown
ENSG00000137449.17	NA	brown
ENSG00000137474.23	NA	brown
ENSG00000137492.9	NA	brown
ENSG00000137500.10	NA	brown
ENSG00000137502.10	NA	brown
ENSG00000137601.18	NA	brown
ENSG00000137692.12	NA	brown
ENSG00000137693.14	NA	brown
ENSG00000137760.15	NA	brown
ENSG00000137770.14	NA	brown
ENSG00000137814.12	NA	brown
ENSG00000137871.21	NA	brown
ENSG00000137942.18	NA	brown
ENSG00000137944.18	NA	brown
ENSG00000137955.16	NA	brown
ENSG00000137960.6	NA	brown
ENSG00000137962.13	NA	brown
ENSG00000137996.13	NA	brown
ENSG00000138032.21	NA	brown
ENSG00000138035.15	NA	brown
ENSG00000138036.18	NA	brown
ENSG00000138061.12	NA	brown
ENSG00000138069.18	NA	brown
ENSG00000138078.16	NA	brown
ENSG00000138081.22	NA	brown
ENSG00000138095.20	NA	brown
ENSG00000138111.14	NA	brown
ENSG00000138190.17	NA	brown
ENSG00000138286.15	NA	brown
ENSG00000138380.18	NA	brown
ENSG00000138381.10	NA	brown
ENSG00000138385.16	NA	brown
ENSG00000138386.17	NA	brown
ENSG00000138398.17	NA	brown
ENSG00000138430.16	NA	brown
ENSG00000138448.13	NA	brown
ENSG00000138459.9	NA	brown
ENSG00000138468.16	NA	brown
ENSG00000138600.11	NA	brown
ENSG00000138660.12	NA	brown
ENSG00000138663.9	NA	brown
ENSG00000138698.15	NA	brown
ENSG00000138709.20	NA	brown
ENSG00000138750.16	NA	brown
ENSG00000138756.19	NA	brown
ENSG00000138764.15	NA	brown
ENSG00000138767.14	NA	brown
ENSG00000138777.20	NA	brown
ENSG00000138814.17	NA	brown
ENSG00000138821.14	NA	brown
ENSG00000139116.19	NA	brown
ENSG00000139117.14	NA	brown
ENSG00000139133.7	NA	brown
ENSG00000139154.16	NA	brown
ENSG00000139163.16	NA	brown
ENSG00000139182.15	NA	brown
ENSG00000139291.14	NA	brown
ENSG00000139323.14	NA	brown
ENSG00000139324.12	NA	brown
ENSG00000139496.18	NA	brown
ENSG00000139505.13	NA	brown
ENSG00000139508.15	NA	brown
ENSG00000139637.14	NA	brown
ENSG00000139679.16	NA	brown
ENSG00000139684.15	NA	brown
ENSG00000139687.16	NA	brown
ENSG00000139722.7	NA	brown
ENSG00000139726.11	NA	brown
ENSG00000139746.16	NA	brown
ENSG00000139793.21	NA	brown
ENSG00000139826.6	NA	brown
ENSG00000139921.13	NA	brown
ENSG00000139974.17	NA	brown
ENSG00000139977.14	NA	brown
ENSG00000140006.12	NA	brown
ENSG00000140157.16	NA	brown
ENSG00000140299.14	NA	brown
ENSG00000140326.13	NA	brown
ENSG00000140367.12	NA	brown
ENSG00000140497.16	NA	brown
ENSG00000140521.18	NA	brown
ENSG00000140682.19	NA	brown
ENSG00000140829.12	NA	brown
ENSG00000140859.16	NA	brown
ENSG00000140905.11	NA	brown
ENSG00000140995.17	NA	brown
ENSG00000141002.20	NA	brown
ENSG00000141013.17	NA	brown
ENSG00000141295.14	NA	brown
ENSG00000141380.14	NA	brown
ENSG00000141425.18	NA	brown
ENSG00000141446.11	NA	brown
ENSG00000141551.15	NA	brown
ENSG00000141556.22	NA	brown
ENSG00000141562.19	NA	brown
ENSG00000141646.16	NA	brown
ENSG00000141753.7	NA	brown
ENSG00000141971.14	NA	brown
ENSG00000142039.4	NA	brown
ENSG00000142089.17	NA	brown
ENSG00000142273.13	NA	brown
ENSG00000142444.7	NA	brown
ENSG00000142669.15	NA	brown
ENSG00000142864.15	NA	brown
ENSG00000142867.14	NA	brown
ENSG00000142875.21	NA	brown
ENSG00000143033.18	NA	brown
ENSG00000143067.5	NA	brown
ENSG00000143149.13	NA	brown
ENSG00000143153.14	NA	brown
ENSG00000143155.13	NA	brown
ENSG00000143162.9	NA	brown
ENSG00000143183.18	NA	brown
ENSG00000143207.21	NA	brown
ENSG00000143303.12	NA	brown
ENSG00000143315.8	NA	brown
ENSG00000143353.12	NA	brown
ENSG00000143368.10	NA	brown
ENSG00000143384.14	NA	brown
ENSG00000143393.17	NA	brown
ENSG00000143401.15	NA	brown
ENSG00000143457.11	NA	brown
ENSG00000143622.12	NA	brown
ENSG00000143742.14	NA	brown
ENSG00000143756.12	NA	brown
ENSG00000143815.15	NA	brown
ENSG00000143842.15	NA	brown
ENSG00000143862.8	NA	brown
ENSG00000143889.16	NA	brown
ENSG00000143924.19	NA	brown
ENSG00000143933.20	NA	brown
ENSG00000143952.20	NA	brown
ENSG00000143971.9	NA	brown
ENSG00000144034.16	NA	brown
ENSG00000144224.17	NA	brown
ENSG00000144228.9	NA	brown
ENSG00000144306.15	NA	brown
ENSG00000144320.14	NA	brown
ENSG00000144381.18	NA	brown
ENSG00000144426.19	NA	brown
ENSG00000144445.17	NA	brown
ENSG00000144451.20	NA	brown
ENSG00000144504.16	NA	brown
ENSG00000144535.20	NA	brown
ENSG00000144566.11	NA	brown
ENSG00000144635.9	NA	brown
ENSG00000144642.22	NA	brown
ENSG00000144674.19	NA	brown
ENSG00000144744.18	NA	brown
ENSG00000144746.7	NA	brown
ENSG00000144820.8	NA	brown
ENSG00000144824.21	NA	brown
ENSG00000144891.19	NA	brown
ENSG00000145012.15	NA	brown
ENSG00000145014.18	NA	brown
ENSG00000145241.11	NA	brown
ENSG00000145293.17	NA	brown
ENSG00000145331.14	NA	brown
ENSG00000145348.17	NA	brown
ENSG00000145349.20	NA	brown
ENSG00000145365.12	NA	brown
ENSG00000145375.9	NA	brown
ENSG00000145388.15	NA	brown
ENSG00000145390.12	NA	brown
ENSG00000145431.11	NA	brown
ENSG00000145439.12	NA	brown
ENSG00000145476.16	NA	brown
ENSG00000145495.17	NA	brown
ENSG00000145604.17	NA	brown
ENSG00000145723.17	NA	brown
ENSG00000145725.21	NA	brown
ENSG00000145734.20	NA	brown
ENSG00000145740.20	NA	brown
ENSG00000145743.18	NA	brown
ENSG00000145780.8	NA	brown
ENSG00000145781.9	NA	brown
ENSG00000145782.13	NA	brown
ENSG00000145817.17	NA	brown
ENSG00000145833.16	NA	brown
ENSG00000145901.16	NA	brown
ENSG00000145907.16	NA	brown
ENSG00000145916.19	NA	brown
ENSG00000146247.15	NA	brown
ENSG00000146263.12	NA	brown
ENSG00000146281.6	NA	brown
ENSG00000146282.19	NA	brown
ENSG00000146373.17	NA	brown
ENSG00000146463.12	NA	brown
ENSG00000146476.11	NA	brown
ENSG00000146576.13	NA	brown
ENSG00000146701.12	NA	brown
ENSG00000146757.14	NA	brown
ENSG00000146802.13	NA	brown
ENSG00000146834.15	NA	brown
ENSG00000147003.7	NA	brown
ENSG00000147027.4	NA	brown
ENSG00000147202.19	NA	brown
ENSG00000147231.14	NA	brown
ENSG00000147439.14	NA	brown
ENSG00000147471.12	NA	brown
ENSG00000147533.19	NA	brown
ENSG00000147548.17	NA	brown
ENSG00000147592.9	NA	brown
ENSG00000147601.15	NA	brown
ENSG00000147649.10	NA	brown
ENSG00000147654.16	NA	brown
ENSG00000147676.14	NA	brown
ENSG00000147679.12	NA	brown
ENSG00000147853.17	NA	brown
ENSG00000147874.11	NA	brown
ENSG00000148019.14	NA	brown
ENSG00000148110.17	NA	brown
ENSG00000148153.14	NA	brown
ENSG00000148154.10	NA	brown
ENSG00000148229.13	NA	brown
ENSG00000148297.16	NA	brown
ENSG00000148308.18	NA	brown
ENSG00000148429.15	NA	brown
ENSG00000148516.23	NA	brown
ENSG00000148584.16	NA	brown
ENSG00000148634.16	NA	brown
ENSG00000148719.16	NA	brown
ENSG00000148943.12	NA	brown
ENSG00000149016.16	NA	brown
ENSG00000149050.10	NA	brown
ENSG00000149115.14	NA	brown
ENSG00000149182.15	NA	brown
ENSG00000149187.19	NA	brown
ENSG00000149212.12	NA	brown
ENSG00000149231.16	NA	brown
ENSG00000149289.11	NA	brown
ENSG00000149313.11	NA	brown
ENSG00000149499.12	NA	brown
ENSG00000149573.9	NA	brown
ENSG00000149925.22	NA	brown
ENSG00000150625.17	NA	brown
ENSG00000150756.14	NA	brown
ENSG00000150776.18	NA	brown
ENSG00000151135.10	NA	brown
ENSG00000151151.6	NA	brown
ENSG00000151229.13	NA	brown
ENSG00000151233.11	NA	brown
ENSG00000151239.14	NA	brown
ENSG00000151247.13	NA	brown
ENSG00000151292.19	NA	brown
ENSG00000151320.11	NA	brown
ENSG00000151327.14	NA	brown
ENSG00000151332.20	NA	brown
ENSG00000151338.21	NA	brown
ENSG00000151413.17	NA	brown
ENSG00000151414.15	NA	brown
ENSG00000151422.14	NA	brown
ENSG00000151458.12	NA	brown
ENSG00000151553.16	NA	brown
ENSG00000151743.11	NA	brown
ENSG00000151806.14	NA	brown
ENSG00000151835.17	NA	brown
ENSG00000151881.15	NA	brown
ENSG00000151893.15	NA	brown
ENSG00000152061.24	NA	brown
ENSG00000152078.10	NA	brown
ENSG00000152193.8	NA	brown
ENSG00000152219.5	NA	brown
ENSG00000152242.11	NA	brown
ENSG00000152256.14	NA	brown
ENSG00000152270.9	NA	brown
ENSG00000152332.16	NA	brown
ENSG00000152382.6	NA	brown
ENSG00000152402.11	NA	brown
ENSG00000152409.9	NA	brown
ENSG00000152422.16	NA	brown
ENSG00000152455.16	NA	brown
ENSG00000152484.14	NA	brown
ENSG00000152492.15	NA	brown
ENSG00000152558.15	NA	brown
ENSG00000152601.18	NA	brown
ENSG00000152620.13	NA	brown
ENSG00000152700.14	NA	brown
ENSG00000152749.8	NA	brown
ENSG00000152767.17	NA	brown
ENSG00000152778.10	NA	brown
ENSG00000152942.19	NA	brown
ENSG00000152944.9	NA	brown
ENSG00000152952.14	NA	brown
ENSG00000153006.16	NA	brown
ENSG00000153130.18	NA	brown
ENSG00000153140.9	NA	brown
ENSG00000153147.6	NA	brown
ENSG00000153214.11	NA	brown
ENSG00000153310.22	NA	brown
ENSG00000153339.15	NA	brown
ENSG00000153560.12	NA	brown
ENSG00000153561.13	NA	brown
ENSG00000153767.10	NA	brown
ENSG00000153904.21	NA	brown
ENSG00000153922.12	NA	brown
ENSG00000153936.18	NA	brown
ENSG00000153975.10	NA	brown
ENSG00000153989.8	NA	brown
ENSG00000154001.14	NA	brown
ENSG00000154059.11	NA	brown
ENSG00000154174.8	NA	brown
ENSG00000154222.15	NA	brown
ENSG00000154359.13	NA	brown
ENSG00000154429.11	NA	brown
ENSG00000154473.18	NA	brown
ENSG00000154511.12	NA	brown
ENSG00000154556.20	NA	brown
ENSG00000154639.19	NA	brown
ENSG00000154642.11	NA	brown
ENSG00000154710.18	NA	brown
ENSG00000154727.11	NA	brown
ENSG00000154813.10	NA	brown
ENSG00000155096.15	NA	brown
ENSG00000155100.11	NA	brown
ENSG00000155189.12	NA	brown
ENSG00000155256.18	NA	brown
ENSG00000155329.12	NA	brown
ENSG00000155363.19	NA	brown
ENSG00000155508.14	NA	brown
ENSG00000155545.20	NA	brown
ENSG00000155744.10	NA	brown
ENSG00000155850.9	NA	brown
ENSG00000155858.6	NA	brown
ENSG00000155903.14	NA	brown
ENSG00000155957.19	NA	brown
ENSG00000155959.12	NA	brown
ENSG00000155970.12	NA	brown
ENSG00000155975.10	NA	brown
ENSG00000156017.13	NA	brown
ENSG00000156052.11	NA	brown
ENSG00000156110.15	NA	brown
ENSG00000156136.10	NA	brown
ENSG00000156162.16	NA	brown
ENSG00000156171.15	NA	brown
ENSG00000156256.15	NA	brown
ENSG00000156374.16	NA	brown
ENSG00000156531.18	NA	brown
ENSG00000156671.15	NA	brown
ENSG00000156735.11	NA	brown
ENSG00000156875.14	NA	brown
ENSG00000156876.10	NA	brown
ENSG00000156976.17	NA	brown
ENSG00000156983.17	NA	brown
ENSG00000156990.14	NA	brown
ENSG00000157107.14	NA	brown
ENSG00000157181.16	NA	brown
ENSG00000157224.16	NA	brown
ENSG00000157353.17	NA	brown
ENSG00000157426.14	NA	brown
ENSG00000157625.16	NA	brown
ENSG00000157764.14	NA	brown
ENSG00000157869.16	NA	brown
ENSG00000158092.7	NA	brown
ENSG00000158156.9	NA	brown
ENSG00000158290.19	NA	brown
ENSG00000158555.15	NA	brown
ENSG00000158615.10	NA	brown
ENSG00000158711.14	NA	brown
ENSG00000158850.15	NA	brown
ENSG00000158941.17	NA	brown
ENSG00000158985.14	NA	brown
ENSG00000159063.14	NA	brown
ENSG00000159082.18	NA	brown
ENSG00000159140.23	NA	brown
ENSG00000159210.10	NA	brown
ENSG00000159256.13	NA	brown
ENSG00000159579.14	NA	brown
ENSG00000159593.15	NA	brown
ENSG00000159788.20	NA	brown
ENSG00000159873.10	NA	brown
ENSG00000159884.12	NA	brown
ENSG00000160013.9	NA	brown
ENSG00000160094.15	NA	brown
ENSG00000160131.14	NA	brown
ENSG00000160271.16	NA	brown
ENSG00000160323.19	NA	brown
ENSG00000160445.11	NA	brown
ENSG00000160551.12	NA	brown
ENSG00000160613.15	NA	brown
ENSG00000160633.13	NA	brown
ENSG00000160691.19	NA	brown
ENSG00000160703.17	NA	brown
ENSG00000160741.17	NA	brown
ENSG00000160767.23	NA	brown
ENSG00000160801.14	NA	brown
ENSG00000160803.8	NA	brown
ENSG00000160908.15	NA	brown
ENSG00000160959.8	NA	brown
ENSG00000161013.17	NA	brown
ENSG00000161048.12	NA	brown
ENSG00000161277.11	NA	brown
ENSG00000161813.23	NA	brown
ENSG00000161920.11	NA	brown
ENSG00000162191.14	NA	brown
ENSG00000162298.19	NA	brown
ENSG00000162368.15	NA	brown
ENSG00000162433.15	NA	brown
ENSG00000162496.9	NA	brown
ENSG00000162521.19	NA	brown
ENSG00000162542.14	NA	brown
ENSG00000162600.12	NA	brown
ENSG00000162604.13	NA	brown
ENSG00000162607.13	NA	brown
ENSG00000162613.18	NA	brown
ENSG00000162616.9	NA	brown
ENSG00000162623.16	NA	brown
ENSG00000162636.16	NA	brown
ENSG00000162687.19	NA	brown
ENSG00000162688.17	NA	brown
ENSG00000162695.12	NA	brown
ENSG00000162702.8	NA	brown
ENSG00000162704.16	NA	brown
ENSG00000162819.12	NA	brown
ENSG00000162889.11	NA	brown
ENSG00000162923.18	NA	brown
ENSG00000162927.14	NA	brown
ENSG00000162928.9	NA	brown
ENSG00000162959.14	NA	brown
ENSG00000162971.11	NA	brown
ENSG00000162976.13	NA	brown
ENSG00000162980.17	NA	brown
ENSG00000162999.13	NA	brown
ENSG00000163002.13	NA	brown
ENSG00000163104.18	NA	brown
ENSG00000163159.15	NA	brown
ENSG00000163162.9	NA	brown
ENSG00000163281.12	NA	brown
ENSG00000163291.14	NA	brown
ENSG00000163312.11	NA	brown
ENSG00000163320.12	NA	brown
ENSG00000163322.14	NA	brown
ENSG00000163347.6	NA	brown
ENSG00000163378.14	NA	brown
ENSG00000163412.13	NA	brown
ENSG00000163428.4	NA	brown
ENSG00000163481.8	NA	brown
ENSG00000163510.14	NA	brown
ENSG00000163512.14	NA	brown
ENSG00000163527.10	NA	brown
ENSG00000163539.18	NA	brown
ENSG00000163558.13	NA	brown
ENSG00000163602.12	NA	brown
ENSG00000163605.16	NA	brown
ENSG00000163607.18	NA	brown
ENSG00000163608.15	NA	brown
ENSG00000163626.17	NA	brown
ENSG00000163683.12	NA	brown
ENSG00000163694.15	NA	brown
ENSG00000163743.14	NA	brown
ENSG00000163781.14	NA	brown
ENSG00000163785.14	NA	brown
ENSG00000163818.20	NA	brown
ENSG00000163848.21	NA	brown
ENSG00000163930.10	NA	brown
ENSG00000163939.19	NA	brown
ENSG00000163946.14	NA	brown
ENSG00000163950.13	NA	brown
ENSG00000164022.18	NA	brown
ENSG00000164024.12	NA	brown
ENSG00000164031.17	NA	brown
ENSG00000164050.13	NA	brown
ENSG00000164054.17	NA	brown
ENSG00000164068.16	NA	brown
ENSG00000164073.11	NA	brown
ENSG00000164077.15	NA	brown
ENSG00000164117.14	NA	brown
ENSG00000164118.13	NA	brown
ENSG00000164120.14	NA	brown
ENSG00000164128.7	NA	brown
ENSG00000164134.14	NA	brown
ENSG00000164144.16	NA	brown
ENSG00000164163.11	NA	brown
ENSG00000164164.17	NA	brown
ENSG00000164180.14	NA	brown
ENSG00000164187.7	NA	brown
ENSG00000164197.12	NA	brown
ENSG00000164209.17	NA	brown
ENSG00000164219.10	NA	brown
ENSG00000164244.21	NA	brown
ENSG00000164252.13	NA	brown
ENSG00000164253.14	NA	brown
ENSG00000164284.15	NA	brown
ENSG00000164291.17	NA	brown
ENSG00000164305.20	NA	brown
ENSG00000164306.11	NA	brown
ENSG00000164327.14	NA	brown
ENSG00000164329.15	NA	brown
ENSG00000164332.8	NA	brown
ENSG00000164338.10	NA	brown
ENSG00000164414.19	NA	brown
ENSG00000164463.12	NA	brown
ENSG00000164506.16	NA	brown
ENSG00000164535.15	NA	brown
ENSG00000164542.13	NA	brown
ENSG00000164603.12	NA	brown
ENSG00000164631.19	NA	brown
ENSG00000164654.16	NA	brown
ENSG00000164751.15	NA	brown
ENSG00000164815.11	NA	brown
ENSG00000164823.11	NA	brown
ENSG00000164924.18	NA	brown
ENSG00000164933.13	NA	brown
ENSG00000164934.15	NA	brown
ENSG00000164941.14	NA	brown
ENSG00000164951.16	NA	brown
ENSG00000164975.16	NA	brown
ENSG00000164983.9	NA	brown
ENSG00000164985.15	NA	brown
ENSG00000165029.17	NA	brown
ENSG00000165156.15	NA	brown
ENSG00000165169.11	NA	brown
ENSG00000165185.15	NA	brown
ENSG00000165219.23	NA	brown
ENSG00000165312.7	NA	brown
ENSG00000165322.18	NA	brown
ENSG00000165355.8	NA	brown
ENSG00000165392.11	NA	brown
ENSG00000165410.15	NA	brown
ENSG00000165417.12	NA	brown
ENSG00000165476.14	NA	brown
ENSG00000165487.14	NA	brown
ENSG00000165506.15	NA	brown
ENSG00000165512.5	NA	brown
ENSG00000165525.18	NA	brown
ENSG00000165527.8	NA	brown
ENSG00000165572.8	NA	brown
ENSG00000165650.12	NA	brown
ENSG00000165660.8	NA	brown
ENSG00000165669.14	NA	brown
ENSG00000165672.7	NA	brown
ENSG00000165678.22	NA	brown
ENSG00000165684.6	NA	brown
ENSG00000165832.6	NA	brown
ENSG00000165895.19	NA	brown
ENSG00000165997.5	NA	brown
ENSG00000166004.15	NA	brown
ENSG00000166037.11	NA	brown
ENSG00000166068.13	NA	brown
ENSG00000166128.13	NA	brown
ENSG00000166130.15	NA	brown
ENSG00000166181.13	NA	brown
ENSG00000166189.8	NA	brown
ENSG00000166200.15	NA	brown
ENSG00000166225.9	NA	brown
ENSG00000166233.15	NA	brown
ENSG00000166260.13	NA	brown
ENSG00000166266.14	NA	brown
ENSG00000166275.16	NA	brown
ENSG00000166415.15	NA	brown
ENSG00000166444.19	NA	brown
ENSG00000166471.11	NA	brown
ENSG00000166575.17	NA	brown
ENSG00000166734.20	NA	brown
ENSG00000166747.13	NA	brown
ENSG00000166783.22	NA	brown
ENSG00000166822.13	NA	brown
ENSG00000166825.15	NA	brown
ENSG00000166913.13	NA	brown
ENSG00000167005.14	NA	brown
ENSG00000167118.11	NA	brown
ENSG00000167196.14	NA	brown
ENSG00000167220.12	NA	brown
ENSG00000167232.14	NA	brown
ENSG00000167363.14	NA	brown
ENSG00000167632.18	NA	brown
ENSG00000167635.12	NA	brown
ENSG00000167705.12	NA	brown
ENSG00000167770.13	NA	brown
ENSG00000167775.11	NA	brown
ENSG00000167792.13	NA	brown
ENSG00000167815.12	NA	brown
ENSG00000167861.16	NA	brown
ENSG00000167904.16	NA	brown
ENSG00000167925.17	NA	brown
ENSG00000167987.11	NA	brown
ENSG00000168067.12	NA	brown
ENSG00000168071.22	NA	brown
ENSG00000168092.14	NA	brown
ENSG00000168116.14	NA	brown
ENSG00000168152.13	NA	brown
ENSG00000168159.15	NA	brown
ENSG00000168175.16	NA	brown
ENSG00000168214.22	NA	brown
ENSG00000168216.13	NA	brown
ENSG00000168246.6	NA	brown
ENSG00000168283.14	NA	brown
ENSG00000168288.13	NA	brown
ENSG00000168300.14	NA	brown
ENSG00000168374.11	NA	brown
ENSG00000168385.18	NA	brown
ENSG00000168487.20	NA	brown
ENSG00000168522.13	NA	brown
ENSG00000168564.6	NA	brown
ENSG00000168566.13	NA	brown
ENSG00000168710.18	NA	brown
ENSG00000168724.18	NA	brown
ENSG00000168758.11	NA	brown
ENSG00000168807.17	NA	brown
ENSG00000168944.17	NA	brown
ENSG00000169018.6	NA	brown
ENSG00000169019.11	NA	brown
ENSG00000169105.8	NA	brown
ENSG00000169118.18	NA	brown
ENSG00000169139.12	NA	brown
ENSG00000169193.12	NA	brown
ENSG00000169251.13	NA	brown
ENSG00000169379.17	NA	brown
ENSG00000169439.12	NA	brown
ENSG00000169446.6	NA	brown
ENSG00000169504.15	NA	brown
ENSG00000169519.21	NA	brown
ENSG00000169570.10	NA	brown
ENSG00000169756.17	NA	brown
ENSG00000169762.17	NA	brown
ENSG00000169891.18	NA	brown
ENSG00000169951.10	NA	brown
ENSG00000169967.17	NA	brown
ENSG00000170017.12	NA	brown
ENSG00000170027.7	NA	brown
ENSG00000170043.12	NA	brown
ENSG00000170142.12	NA	brown
ENSG00000170144.22	NA	brown
ENSG00000170191.5	NA	brown
ENSG00000170242.19	NA	brown
ENSG00000170340.11	NA	brown
ENSG00000170348.9	NA	brown
ENSG00000170365.10	NA	brown
ENSG00000170385.10	NA	brown
ENSG00000170445.16	NA	brown
ENSG00000170540.15	NA	brown
ENSG00000170619.10	NA	brown
ENSG00000170632.14	NA	brown
ENSG00000170677.6	NA	brown
ENSG00000170759.11	NA	brown
ENSG00000170802.17	NA	brown
ENSG00000170852.12	NA	brown
ENSG00000170881.5	NA	brown
ENSG00000170946.15	NA	brown
